player_id,year,position,rating,pace,shoot,pass,dribble,defend,physical
9487,2013,RW,75,81 ,70 ,64 ,78 ,39 ,46 
9411,2013,CDM,74,82 ,52 ,67 ,75 ,74 ,65 
32521,2013,CB,79,62 ,46 ,69 ,60 ,80 ,76 
12115,2013,CM,78,76 ,68 ,79 ,80 ,67 ,57 
8789,2013,LB,72,61 ,45 ,68 ,54 ,76 ,76 
14153,2013,CB,74,66 ,62 ,60 ,62 ,75 ,75 
10566,2013,CB,67,54 ,38 ,48 ,47 ,67 ,72 
5675,2013,RB,73,71 ,54 ,73 ,70 ,72 ,69 
13934,2013,CB,65,72 ,24 ,43 ,50 ,66 ,69 
23365,2013,ST,77,70 ,74 ,59 ,73 ,46 ,81 
18231,2013,CM,74,69 ,66 ,75 ,76 ,66 ,65 
28544,2013,CM,77,78 ,62 ,78 ,83 ,69 ,70 
18504,2013,CB,71,58 ,37 ,50 ,41 ,72 ,74 
41668,2013,LM,82,77 ,82 ,68 ,85 ,43 ,63 
43505,2013,CB,74,70 ,56 ,77 ,65 ,80 ,73 
34034,2013,RB,72,81 ,53 ,68 ,68 ,71 ,71 
11351,2013,CDM,68,73 ,45 ,64 ,67 ,69 ,63 
26225,2013,ST,61,52 ,61 ,52 ,58 ,45 ,67 
41942,2013,RWB,74,80 ,53 ,77 ,71 ,76 ,66 
8517,2013,CB,67,70 ,29 ,47 ,51 ,69 ,76 
2511,2013,RB,69,66 ,55 ,64 ,69 ,69 ,67 
16762,2013,ST,67,39 ,66 ,40 ,40 ,61 ,72 
18586,2013,CDM,65,73 ,67 ,73 ,71 ,56 ,59 
2706,2013,CB,82,68 ,56 ,74 ,70 ,83 ,81 
22742,2013,CAM,78,80 ,71 ,72 ,86 ,34 ,42 
43508,2013,CM,74,67 ,69 ,71 ,74 ,67 ,60 
21059,2013,ST,74,76 ,75 ,63 ,70 ,50 ,65 
27077,2013,LB,55,55 ,27 ,45 ,29 ,58 ,57 
10842,2013,ST,66,78 ,66 ,58 ,67 ,42 ,64 
15596,2013,CB,54,62 ,17 ,26 ,23 ,58 ,59 
39204,2013,RM,53,65 ,45 ,52 ,50 ,46 ,53 
40392,2013,CDM,69,73 ,53 ,63 ,69 ,71 ,68 
34303,2013,CM,71,72 ,64 ,68 ,74 ,62 ,66 
959,2013,CB,87,75 ,68 ,82 ,74 ,88 ,89 
19453,2013,RM,81,85 ,73 ,81 ,76 ,77 ,82 
30773,2013,CB,74,71 ,52 ,50 ,64 ,78 ,79 
28460,2013,RM,70,72 ,62 ,70 ,70 ,53 ,61 
11835,2013,CM,51,54 ,45 ,54 ,48 ,50 ,50 
8203,2013,CAM,74,59 ,69 ,73 ,81 ,51 ,68 
28274,2013,ST,77,77 ,68 ,60 ,74 ,46 ,82 
18292,2013,CDM,61,66 ,43 ,52 ,49 ,64 ,54 
40799,2013,LW,97,96 ,96 ,86 ,97 ,53 ,92 
3243,2013,RB,71,59 ,51 ,63 ,62 ,72 ,75 
23816,2013,ST,69,72 ,66 ,54 ,65 ,48 ,68 
11979,2013,LB,78,88 ,59 ,77 ,79 ,72 ,59 
14710,2013,RB,72,81 ,60 ,73 ,76 ,67 ,62 
26037,2013,RM,79,68 ,78 ,84 ,78 ,63 ,61 
19275,2013,CDM,80,73 ,73 ,81 ,73 ,80 ,73 
35317,2013,LB,66,75 ,57 ,61 ,72 ,67 ,59 
36242,2013,CDM,76,50 ,56 ,68 ,61 ,76 ,75 
4716,2013,LM,66,80 ,70 ,62 ,66 ,44 ,51 
39864,2013,CM,95,71 ,79 ,98 ,93 ,72 ,58 
8109,2013,RB,78,85 ,59 ,72 ,80 ,79 ,61 
20682,2013,LW,67,86 ,61 ,60 ,70 ,41 ,60 
34,2013,CAM,71,77 ,67 ,66 ,74 ,43 ,58 
15029,2013,CDM,68,69 ,63 ,63 ,66 ,69 ,75 
1110,2013,NA,68,61 ,59 ,67 ,60 ,72 ,73 
32930,2013,RB,72,74 ,59 ,72 ,68 ,72 ,59 
26354,2013,CB,79,64 ,57 ,61 ,57 ,80 ,77 
19645,2013,CM,71,61 ,64 ,72 ,66 ,72 ,68 
29891,2013,LM,64,79 ,48 ,58 ,64 ,53 ,56 
27988,2013,RM,65,72 ,65 ,67 ,67 ,63 ,68 
1991,2013,LB,64,62 ,34 ,63 ,60 ,66 ,62 
32207,2013,CB,76,55 ,56 ,67 ,51 ,78 ,78 
2813,2013,ST,67,67 ,66 ,60 ,63 ,48 ,74 
10763,2013,CM,72,72 ,67 ,71 ,76 ,66 ,60 
24529,2013,LW,66,71 ,59 ,64 ,66 ,59 ,46 
16899,2013,CB,64,77 ,50 ,51 ,62 ,66 ,70 
16629,2013,CM,59,61 ,53 ,62 ,58 ,57 ,61 
2811,2013,CB,71,55 ,38 ,50 ,40 ,72 ,76 
35863,2013,CB,61,73 ,33 ,48 ,51 ,61 ,61 
24451,2013,RB,74,73 ,62 ,73 ,65 ,74 ,82 
37861,2013,ST,67,53 ,66 ,51 ,61 ,47 ,72 
26914,2013,ST,78,77 ,79 ,62 ,73 ,44 ,72 
32649,2013,LB,67,67 ,45 ,65 ,64 ,68 ,62 
34892,2013,CM,72,71 ,61 ,71 ,68 ,71 ,68 
11306,2013,CB,60,46 ,47 ,51 ,43 ,61 ,70 
21710,2013,ST,70,73 ,70 ,55 ,70 ,45 ,64 
40564,2013,CB,73,33 ,50 ,55 ,29 ,76 ,79 
524,2013,LM,74,78 ,75 ,80 ,79 ,68 ,73 
38368,2013,CB,70,54 ,49 ,53 ,54 ,72 ,76 
29078,2013,ST,66,81 ,67 ,62 ,67 ,44 ,68 
36847,2013,CM,76,67 ,68 ,79 ,73 ,74 ,68 
37916,2013,CB,66,70 ,46 ,58 ,56 ,64 ,76 
31216,2013,RB,72,76 ,56 ,67 ,68 ,71 ,64 
9950,2013,CB,66,52 ,32 ,47 ,33 ,66 ,67 
43394,2013,ST,65,74 ,59 ,60 ,63 ,51 ,69 
39698,2013,RB,74,82 ,62 ,75 ,63 ,71 ,66 
17000,2013,LB,57,69 ,19 ,46 ,53 ,60 ,60 
12679,2013,LW,72,77 ,67 ,65 ,78 ,42 ,60 
31396,2013,ST,74,78 ,75 ,65 ,74 ,38 ,73 
3064,2013,CB,67,63 ,48 ,48 ,41 ,66 ,73 
27538,2013,CB,66,66 ,50 ,64 ,53 ,67 ,67 
4711,2013,ST,76,74 ,75 ,60 ,69 ,54 ,76 
24417,2013,CB,74,71 ,57 ,58 ,56 ,73 ,81 
1822,2013,LB,74,80 ,43 ,72 ,70 ,74 ,71 
18324,2013,CDM,64,57 ,45 ,51 ,61 ,66 ,62 
25332,2013,CM,73,51 ,61 ,72 ,70 ,72 ,74 
36928,2013,CDM,72,66 ,59 ,70 ,65 ,71 ,64 
7685,2013,RM,65,77 ,59 ,63 ,67 ,44 ,53 
27768,2013,CB,72,66 ,51 ,61 ,55 ,74 ,70 
197,2013,CB,67,60 ,27 ,48 ,30 ,67 ,72 
1404,2013,CAM,84,70 ,80 ,87 ,84 ,73 ,66 
9949,2013,CDM,70,71 ,53 ,62 ,57 ,71 ,73 
170,2013,CAM,79,79 ,75 ,79 ,80 ,44 ,56 
15154,2013,RW,77,75 ,69 ,81 ,76 ,61 ,62 
39830,2013,CAM,80,80 ,77 ,83 ,84 ,65 ,60 
33566,2013,CB,66,62 ,34 ,41 ,39 ,69 ,66 
35202,2013,CDM,81,75 ,55 ,76 ,76 ,83 ,76 
7541,2013,ST,60,71 ,66 ,39 ,64 ,35 ,46 
5394,2013,LW,73,76 ,68 ,73 ,76 ,51 ,55 
36652,2013,CB,78,70 ,50 ,69 ,60 ,79 ,77 
35708,2013,ST,71,61 ,72 ,62 ,66 ,35 ,67 
1751,2013,LM,54,63 ,49 ,55 ,54 ,40 ,50 
20905,2013,LM,63,82 ,46 ,59 ,73 ,31 ,48 
6246,2013,LW,71,85 ,71 ,61 ,72 ,50 ,66 
22458,2013,CB,71,33 ,41 ,50 ,44 ,70 ,76 
22395,2013,RM,75,81 ,66 ,72 ,78 ,44 ,66 
11357,2013,ST,80,74 ,78 ,58 ,80 ,55 ,79 
20583,2013,LB,74,83 ,49 ,74 ,75 ,76 ,68 
19758,2013,RM,83,90 ,70 ,79 ,82 ,58 ,66 
28299,2013,CM,65,59 ,59 ,68 ,69 ,51 ,59 
4380,2013,CB,63,49 ,38 ,53 ,38 ,64 ,78 
30628,2013,CB,64,54 ,41 ,52 ,45 ,64 ,66 
3818,2013,CM,81,54 ,77 ,88 ,79 ,69 ,70 
10200,2013,CB,66,58 ,31 ,53 ,50 ,64 ,69 
28986,2013,CB,79,49 ,52 ,72 ,57 ,79 ,81 
39953,2013,CB,84,69 ,68 ,71 ,63 ,84 ,82 
17145,2013,CB,78,66 ,40 ,67 ,62 ,78 ,79 
15089,2013,ST,72,75 ,72 ,63 ,70 ,43 ,63 
951,2013,ST,74,75 ,73 ,58 ,70 ,52 ,79 
14238,2013,ST,73,89 ,68 ,54 ,66 ,39 ,73 
8819,2013,RM,91,95 ,91 ,88 ,95 ,51 ,63 
28446,2013,CB,78,74 ,22 ,62 ,61 ,80 ,75 
31781,2013,LM,64,72 ,59 ,63 ,65 ,59 ,57 
38776,2013,CM,73,73 ,66 ,74 ,75 ,65 ,68 
11464,2013,RB,70,70 ,46 ,67 ,62 ,72 ,67 
38329,2013,CF,68,75 ,60 ,67 ,69 ,41 ,66 
2127,2013,CB,77,68 ,66 ,77 ,67 ,79 ,76 
14325,2013,RB,75,74 ,42 ,73 ,74 ,76 ,67 
33095,2013,NA,68,72 ,59 ,64 ,71 ,52 ,49 
7836,2013,ST,70,85 ,65 ,60 ,77 ,49 ,55 
23124,2013,RW,71,83 ,66 ,68 ,69 ,42 ,62 
30071,2013,LB,62,67 ,47 ,62 ,61 ,62 ,58 
15484,2013,ST,71,62 ,66 ,59 ,63 ,51 ,80 
3653,2013,RW,64,73 ,62 ,63 ,63 ,53 ,45 
15703,2013,RB,66,69 ,49 ,64 ,66 ,64 ,58 
20978,2013,CM,72,68 ,64 ,72 ,70 ,63 ,60 
26606,2013,RM,77,81 ,61 ,76 ,79 ,71 ,70 
13449,2013,CAM,63,72 ,59 ,60 ,74 ,39 ,54 
34468,2013,LB,65,84 ,51 ,64 ,71 ,61 ,61 
7111,2013,CB,74,67 ,46 ,59 ,46 ,82 ,83 
7313,2013,LB,77,81 ,69 ,78 ,79 ,77 ,70 
26680,2013,CAM,80,83 ,74 ,78 ,86 ,38 ,48 
26679,2013,LB,79,70 ,76 ,80 ,75 ,81 ,78 
39979,2013,CDM,70,63 ,38 ,70 ,66 ,69 ,68 
33169,2013,LM,71,69 ,67 ,71 ,79 ,40 ,50 
21264,2013,ST,71,69 ,72 ,67 ,66 ,41 ,67 
16958,2013,RB,80,86 ,63 ,77 ,81 ,83 ,68 
2531,2013,CAM,75,74 ,77 ,72 ,73 ,43 ,56 
16403,2013,CB,69,76 ,55 ,70 ,55 ,71 ,77 
10495,2013,CDM,73,50 ,64 ,75 ,66 ,71 ,60 
19616,2013,CAM,85,76 ,87 ,85 ,89 ,58 ,56 
30522,2013,CM,70,64 ,62 ,70 ,67 ,68 ,71 
18318,2013,CDM,74,68 ,47 ,71 ,71 ,75 ,68 
10680,2013,CB,86,68 ,60 ,73 ,67 ,87 ,70 
33435,2013,CF,65,70 ,62 ,54 ,68 ,37 ,66 
11702,2013,ST,70,76 ,66 ,61 ,70 ,48 ,71 
43257,2013,CDM,71,75 ,59 ,62 ,65 ,72 ,72 
42770,2013,CAM,82,83 ,83 ,79 ,82 ,68 ,73 
33708,2013,CB,64,64 ,52 ,60 ,53 ,67 ,71 
19609,2013,CB,54,55 ,51 ,38 ,50 ,56 ,65 
25742,2013,CAM,70,76 ,70 ,69 ,68 ,55 ,66 
28390,2013,CDM,71,70 ,52 ,66 ,65 ,70 ,74 
12082,2013,CF,76,77 ,69 ,67 ,84 ,38 ,60 
39054,2013,ST,72,84 ,70 ,68 ,76 ,46 ,72 
27587,2013,LM,80,85 ,72 ,80 ,80 ,68 ,75 
13984,2013,RM,69,82 ,63 ,65 ,72 ,50 ,60 
18503,2013,RB,73,68 ,56 ,65 ,68 ,74 ,70 
2196,2013,LM,71,89 ,61 ,64 ,77 ,62 ,63 
1749,2013,ST,63,62 ,62 ,58 ,65 ,38 ,61 
23091,2013,RB,73,80 ,50 ,64 ,65 ,77 ,73 
14560,2013,CF,76,83 ,69 ,62 ,78 ,45 ,75 
472,2013,CB,64,57 ,31 ,44 ,40 ,63 ,73 
8477,2013,RB,69,53 ,56 ,70 ,67 ,73 ,61 
11222,2013,CAM,81,66 ,76 ,84 ,84 ,52 ,62 
12567,2013,RWB,69,63 ,56 ,68 ,63 ,72 ,63 
40599,2013,RB,67,67 ,46 ,64 ,62 ,68 ,63 
43285,2013,CDM,72,66 ,64 ,68 ,64 ,74 ,82 
40968,2013,LB,75,81 ,54 ,69 ,54 ,75 ,77 
37301,2013,CDM,79,78 ,69 ,84 ,82 ,60 ,57 
592,2013,CDM,66,75 ,63 ,66 ,63 ,66 ,54 
35563,2013,LB,74,90 ,70 ,73 ,74 ,75 ,79 
41666,2013,RM,67,84 ,59 ,58 ,69 ,40 ,55 
4383,2013,CAM,64,73 ,66 ,62 ,65 ,47 ,59 
29385,2013,CM,71,75 ,71 ,73 ,71 ,63 ,65 
1636,2013,CB,67,71 ,48 ,59 ,58 ,67 ,74 
9631,2013,RM,76,79 ,69 ,74 ,81 ,44 ,64 
1345,2013,CDM,63,65 ,53 ,59 ,63 ,64 ,71 
14060,2013,CB,61,57 ,39 ,49 ,48 ,63 ,72 
27896,2013,ST,76,44 ,75 ,47 ,57 ,63 ,65 
39189,2013,CM,64,67 ,63 ,63 ,64 ,58 ,66 
25236,2013,RM,63,74 ,49 ,61 ,66 ,58 ,67 
1239,2013,RM,65,90 ,59 ,56 ,66 ,49 ,59 
16941,2013,CAM,77,76 ,77 ,76 ,82 ,45 ,57 
36818,2013,CDM,71,68 ,52 ,66 ,59 ,71 ,68 
41206,2013,CM,65,62 ,58 ,72 ,60 ,55 ,56 
38812,2013,RB,63,60 ,59 ,68 ,50 ,58 ,42 
23540,2013,CM,74,72 ,74 ,74 ,72 ,69 ,70 
13569,2013,LM,82,89 ,76 ,75 ,85 ,44 ,46 
752,2013,CB,85,63 ,49 ,63 ,48 ,89 ,83 
13300,2013,CB,65,70 ,34 ,42 ,44 ,66 ,68 
5421,2013,ST,73,79 ,68 ,57 ,74 ,43 ,70 
18825,2013,CDM,60,64 ,51 ,57 ,59 ,60 ,63 
33535,2013,CB,76,42 ,53 ,59 ,49 ,77 ,75 
10591,2013,CB,63,55 ,26 ,39 ,40 ,64 ,71 
16755,2013,ST,64,86 ,71 ,56 ,74 ,39 ,62 
14851,2013,ST,81,85 ,77 ,67 ,77 ,54 ,82 
15194,2013,ST,74,73 ,79 ,51 ,75 ,38 ,61 
26179,2013,LB,79,87 ,57 ,72 ,72 ,77 ,68 
10164,2013,RB,84,85 ,75 ,82 ,80 ,82 ,77 
10733,2013,CB,87,77 ,78 ,85 ,78 ,90 ,89 
6104,2013,LB,60,72 ,43 ,58 ,57 ,60 ,53 
3899,2013,LM,84,93 ,81 ,82 ,90 ,55 ,56 
32406,2013,RB,81,93 ,65 ,77 ,79 ,78 ,75 
40217,2013,CM,82,72 ,80 ,82 ,86 ,75 ,78 
14950,2013,LB,66,76 ,51 ,65 ,65 ,66 ,58 
43256,2013,ST,61,62 ,59 ,53 ,55 ,49 ,61 
11432,2013,CB,66,64 ,40 ,64 ,59 ,63 ,69 
19445,2013,RM,63,83 ,56 ,60 ,66 ,38 ,60 
15905,2013,CM,68,61 ,65 ,66 ,66 ,70 ,74 
24455,2013,RB,64,75 ,42 ,62 ,58 ,64 ,64 
42588,2013,RM,64,66 ,66 ,53 ,66 ,50 ,56 
18994,2013,ST,81,85 ,85 ,73 ,85 ,46 ,74 
2513,2013,LB,71,53 ,53 ,74 ,65 ,73 ,73 
29027,2013,CB,68,61 ,40 ,60 ,51 ,69 ,71 
28373,2013,ST,56,72 ,51 ,29 ,56 ,31 ,67 
34629,2013,ST,71,71 ,67 ,63 ,70 ,44 ,78 
23033,2013,CM,66,77 ,67 ,62 ,73 ,59 ,56 
36594,2013,RB,63,65 ,57 ,64 ,62 ,63 ,68 
30393,2013,LW,78,88 ,69 ,67 ,84 ,43 ,40 
28135,2013,ST,72,78 ,74 ,60 ,75 ,35 ,58 
36232,2013,CM,70,73 ,63 ,66 ,68 ,66 ,62 
2466,2013,CDM,80,71 ,59 ,74 ,71 ,83 ,73 
10715,2013,LW,60,63 ,48 ,59 ,61 ,37 ,63 
33447,2013,LB,71,73 ,46 ,67 ,62 ,72 ,64 
20736,2013,CM,57,34 ,53 ,59 ,55 ,63 ,68 
17152,2013,CB,68,54 ,24 ,58 ,51 ,67 ,70 
9819,2013,RM,65,85 ,68 ,55 ,72 ,31 ,57 
16100,2013,CB,67,70 ,42 ,57 ,62 ,66 ,74 
28169,2013,CF,63,37 ,64 ,66 ,61 ,46 ,60 
4634,2013,CF,68,77 ,67 ,63 ,71 ,43 ,68 
41870,2013,CB,68,64 ,49 ,52 ,40 ,68 ,72 
24199,2013,RM,80,81 ,77 ,80 ,83 ,71 ,64 
6653,2013,LM,65,67 ,58 ,63 ,67 ,45 ,54 
22324,2013,CB,69,61 ,28 ,38 ,48 ,71 ,77 
41337,2013,LB,68,81 ,51 ,60 ,73 ,67 ,60 
15866,2013,LW,76,85 ,71 ,68 ,82 ,46 ,68 
7480,2013,ST,56,54 ,59 ,49 ,50 ,34 ,60 
33189,2013,CDM,59,61 ,34 ,54 ,55 ,58 ,55 
23136,2013,RM,72,80 ,68 ,67 ,79 ,57 ,60 
39893,2013,ST,73,79 ,72 ,62 ,81 ,38 ,55 
7862,2013,ST,72,64 ,77 ,55 ,65 ,48 ,71 
5095,2013,CDM,74,67 ,62 ,76 ,69 ,75 ,68 
2197,2013,CAM,71,69 ,70 ,77 ,72 ,46 ,57 
22039,2013,RW,68,94 ,61 ,58 ,69 ,40 ,54 
19049,2013,CB,62,37 ,36 ,40 ,47 ,63 ,67 
19570,2013,CB,72,67 ,45 ,66 ,64 ,73 ,72 
41230,2013,LB,73,75 ,52 ,70 ,71 ,72 ,54 
40184,2013,RM,66,66 ,65 ,62 ,67 ,58 ,60 
35686,2013,CB,67,77 ,51 ,62 ,66 ,68 ,66 
34382,2013,CB,71,65 ,47 ,57 ,56 ,70 ,76 
22883,2013,LW,88,93 ,88 ,82 ,94 ,48 ,63 
6883,2013,CM,77,72 ,69 ,76 ,76 ,74 ,78 
31999,2013,CAM,77,76 ,70 ,74 ,80 ,49 ,67 
9770,2013,CM,70,75 ,73 ,71 ,68 ,64 ,69 
40156,2013,RM,76,90 ,60 ,72 ,85 ,65 ,57 
13599,2013,CB,69,76 ,18 ,64 ,57 ,67 ,73 
1936,2013,ST,66,71 ,62 ,60 ,65 ,39 ,66 
41801,2013,CAM,72,72 ,60 ,72 ,73 ,51 ,49 
11779,2013,CM,74,86 ,63 ,73 ,73 ,75 ,59 
35693,2013,LM,76,91 ,67 ,75 ,76 ,49 ,53 
40439,2013,ST,73,67 ,77 ,58 ,68 ,43 ,65 
12298,2013,CM,65,74 ,51 ,62 ,60 ,61 ,58 
23717,2013,CDM,60,71 ,47 ,54 ,56 ,61 ,58 
9031,2013,ST,71,60 ,64 ,54 ,59 ,48 ,88 
43102,2013,ST,67,57 ,66 ,60 ,66 ,40 ,72 
25731,2013,CM,59,61 ,55 ,60 ,58 ,55 ,68 
15972,2013,LM,87,75 ,78 ,88 ,90 ,50 ,73 
35821,2013,LB,74,78 ,45 ,73 ,69 ,73 ,69 
23392,2013,LM,68,73 ,63 ,66 ,72 ,41 ,40 
34318,2013,RM,80,84 ,72 ,74 ,86 ,51 ,58 
9114,2013,CB,87,71 ,45 ,69 ,62 ,90 ,87 
22117,2013,LM,72,75 ,69 ,69 ,73 ,62 ,66 
38237,2013,RB,52,60 ,42 ,48 ,57 ,52 ,51 
12767,2013,LM,80,88 ,78 ,77 ,88 ,72 ,52 
26047,2013,CAM,81,82 ,75 ,75 ,86 ,51 ,57 
21845,2013,LW,62,75 ,64 ,52 ,69 ,40 ,59 
672,2013,LM,77,89 ,75 ,74 ,87 ,40 ,53 
7105,2013,CB,76,58 ,36 ,57 ,50 ,76 ,82 
28223,2013,CB,86,75 ,58 ,75 ,73 ,87 ,81 
30685,2013,RB,64,61 ,62 ,66 ,60 ,65 ,48 
8371,2013,LW,65,83 ,53 ,58 ,71 ,31 ,52 
22661,2013,CF,67,76 ,66 ,58 ,72 ,39 ,66 
305,2013,CF,76,54 ,81 ,71 ,70 ,63 ,79 
11681,2013,LW,78,90 ,71 ,65 ,84 ,40 ,55 
20142,2013,CB,82,74 ,48 ,70 ,67 ,82 ,87 
38758,2013,NA,47,63 ,38 ,47 ,43 ,47 ,53 
6508,2013,ST,68,51 ,63 ,54 ,63 ,41 ,74 
16672,2013,LM,74,82 ,67 ,71 ,75 ,53 ,59 
18783,2013,CB,74,72 ,30 ,58 ,60 ,75 ,75 
17151,2013,CDM,73,74 ,54 ,73 ,71 ,73 ,61 
5731,2013,LB,72,75 ,54 ,70 ,67 ,72 ,70 
42593,2013,CB,80,68 ,62 ,61 ,63 ,81 ,79 
5176,2013,CB,63,71 ,33 ,42 ,39 ,62 ,79 
39477,2013,CB,63,63 ,41 ,48 ,44 ,67 ,68 
25752,2013,ST,81,86 ,86 ,69 ,79 ,50 ,88 
8032,2013,CB,73,64 ,64 ,62 ,47 ,72 ,78 
6475,2013,RB,71,65 ,45 ,69 ,68 ,75 ,64 
28670,2013,CDM,83,60 ,71 ,73 ,64 ,84 ,78 
646,2013,CB,67,61 ,36 ,54 ,42 ,67 ,72 
42198,2013,CDM,71,70 ,60 ,68 ,68 ,70 ,68 
9549,2013,CDM,57,68 ,39 ,56 ,56 ,53 ,54 
11032,2013,LM,67,65 ,60 ,68 ,68 ,50 ,61 
32116,2013,RB,62,74 ,51 ,57 ,62 ,59 ,59 
29181,2013,LW,76,89 ,67 ,72 ,82 ,48 ,51 
6368,2013,ST,74,56 ,77 ,60 ,66 ,40 ,75 
36428,2013,CAM,71,84 ,64 ,70 ,77 ,56 ,52 
4990,2013,LW,71,79 ,67 ,61 ,77 ,37 ,56 
38863,2013,LB,71,82 ,57 ,71 ,73 ,70 ,56 
29186,2013,CB,67,25 ,44 ,54 ,51 ,73 ,59 
3357,2013,CDM,66,56 ,55 ,56 ,57 ,71 ,69 
41529,2013,LB,64,80 ,36 ,60 ,71 ,68 ,60 
25681,2013,CDM,64,34 ,59 ,55 ,48 ,67 ,65 
29872,2013,ST,83,96 ,77 ,75 ,82 ,48 ,57 
33536,2013,CB,75,55 ,60 ,68 ,60 ,76 ,78 
13320,2013,CM,72,62 ,61 ,74 ,73 ,57 ,48 
1332,2013,CM,69,74 ,63 ,68 ,72 ,61 ,62 
14136,2013,CDM,81,66 ,55 ,74 ,65 ,83 ,75 
12662,2013,CM,74,75 ,77 ,74 ,68 ,59 ,84 
2891,2013,LWB,54,65 ,41 ,47 ,51 ,52 ,33 
6271,2013,CAM,85,62 ,86 ,89 ,91 ,44 ,63 
16134,2013,CB,79,80 ,47 ,62 ,59 ,81 ,82 
9511,2013,CB,78,51 ,47 ,57 ,56 ,78 ,78 
36593,2013,LB,63,78 ,49 ,61 ,67 ,60 ,58 
39971,2013,CB,77,47 ,48 ,50 ,34 ,75 ,80 
4287,2013,ST,61,75 ,57 ,54 ,65 ,46 ,58 
4611,2013,CB,78,48 ,47 ,59 ,41 ,79 ,85 
39872,2013,CAM,70,75 ,63 ,74 ,75 ,43 ,63 
36960,2013,CM,79,72 ,71 ,77 ,77 ,74 ,67 
10131,2013,CB,70,52 ,34 ,57 ,46 ,71 ,75 
21189,2013,LB,69,75 ,55 ,66 ,66 ,70 ,60 
35705,2013,CB,65,60 ,37 ,44 ,44 ,67 ,72 
3480,2013,CAM,74,84 ,71 ,68 ,77 ,51 ,57 
1949,2013,RM,62,68 ,61 ,57 ,64 ,45 ,66 
16412,2013,CF,77,82 ,75 ,76 ,82 ,39 ,54 
36861,2013,CB,75,55 ,50 ,64 ,59 ,74 ,80 
1436,2013,RM,74,60 ,78 ,79 ,75 ,45 ,67 
25698,2013,ST,83,86 ,87 ,81 ,87 ,45 ,59 
4106,2013,ST,79,71 ,77 ,68 ,76 ,52 ,78 
37548,2013,NA,64,53 ,32 ,53 ,51 ,70 ,61 
31052,2013,ST,70,76 ,67 ,57 ,70 ,44 ,68 
29017,2013,CDM,77,58 ,50 ,69 ,59 ,80 ,56 
39810,2013,CM,68,68 ,63 ,68 ,69 ,53 ,58 
30581,2013,LM,72,85 ,65 ,69 ,77 ,47 ,46 
19920,2013,CB,86,66 ,59 ,78 ,70 ,87 ,86 
15107,2013,CM,64,71 ,40 ,50 ,43 ,64 ,67 
38250,2013,CM,70,69 ,57 ,68 ,68 ,64 ,58 
31734,2013,CB,74,59 ,43 ,59 ,53 ,75 ,79 
14474,2013,LM,71,82 ,77 ,68 ,75 ,40 ,62 
36710,2013,CM,74,72 ,72 ,75 ,78 ,68 ,70 
4121,2013,RB,70,60 ,72 ,74 ,66 ,70 ,76 
16761,2013,RM,71,93 ,64 ,63 ,76 ,42 ,66 
29515,2013,CB,71,42 ,42 ,55 ,40 ,72 ,74 
35046,2013,ST,67,81 ,66 ,56 ,64 ,43 ,52 
8736,2013,ST,77,83 ,83 ,70 ,72 ,46 ,78 
13564,2013,CDM,67,53 ,66 ,62 ,65 ,67 ,75 
37847,2013,RB,74,78 ,71 ,76 ,79 ,80 ,73 
24642,2013,RM,69,87 ,59 ,63 ,74 ,54 ,56 
14169,2013,CM,69,66 ,57 ,69 ,71 ,65 ,69 
16664,2013,RW,66,77 ,63 ,58 ,73 ,45 ,50 
21033,2013,CM,75,70 ,69 ,82 ,78 ,57 ,42 
20264,2013,RM,70,66 ,65 ,69 ,69 ,69 ,65 
14752,2013,CM,68,52 ,63 ,74 ,62 ,57 ,64 
30917,2013,CDM,80,72 ,45 ,77 ,72 ,80 ,75 
43449,2013,NA,69,71 ,68 ,77 ,72 ,61 ,64 
25723,2013,CB,75,77 ,38 ,63 ,54 ,76 ,80 
40723,2013,CAM,71,82 ,60 ,70 ,78 ,41 ,41 
7555,2013,LM,93,96 ,93 ,89 ,93 ,81 ,79 
15647,2013,CAM,74,74 ,70 ,78 ,76 ,51 ,58 
16992,2013,CB,71,53 ,39 ,55 ,46 ,70 ,73 
34952,2013,ST,63,51 ,61 ,52 ,52 ,50 ,66 
41304,2013,CB,75,69 ,31 ,65 ,54 ,74 ,80 
17608,2013,CB,70,46 ,36 ,36 ,30 ,73 ,78 
19560,2013,RB,65,71 ,33 ,61 ,53 ,67 ,64 
24535,2013,CB,74,60 ,44 ,50 ,47 ,71 ,78 
5042,2013,RB,63,65 ,52 ,57 ,60 ,64 ,65 
9530,2013,RB,62,79 ,49 ,61 ,62 ,62 ,56 
23836,2013,CB,82,51 ,34 ,61 ,59 ,83 ,78 
6114,2013,LW,66,74 ,62 ,65 ,66 ,40 ,52 
27497,2013,RB,71,63 ,30 ,67 ,61 ,72 ,74 
8248,2013,CM,74,64 ,68 ,74 ,69 ,71 ,61 
5408,2013,ST,73,73 ,72 ,54 ,71 ,45 ,74 
28178,2013,CAM,76,71 ,71 ,74 ,76 ,51 ,61 
31194,2013,LB,73,81 ,48 ,59 ,63 ,74 ,70 
42222,2013,ST,70,61 ,66 ,67 ,69 ,60 ,74 
17043,2013,ST,70,47 ,69 ,44 ,56 ,49 ,78 
39951,2013,CAM,79,78 ,79 ,82 ,85 ,61 ,62 
16834,2013,CM,64,60 ,64 ,66 ,63 ,58 ,53 
